date,NO2,NO,CO2,O3,CO,PM2_5
2025-10-16 00:30:00,23.67387533,16.14753492,438.9283522,0.310486122,0.241665583,2.871333333
2025-10-16 00:45:00,23.62026726,15.1830163,438.6836504,0.30961249,0.228374692,2.899333333
2025-10-16 01:00:00,23.5035163,13.64640548,438.3251171,0.309946025,0.215613324,3.022666667
2025-10-16 01:15:00,22.87804359,11.65878018,437.6129223,0.314363259,0.210059513,3.018
2025-10-16 01:30:00,21.8359734,10.31836124,436.9372396,0.331246227,0.220643579,2.990666667
2025-10-16 01:45:00,21.75197236,7.305881448,435.7053135,0.335358651,0.293108098,2.968666667
2025-10-16 02:00:00,17.91230064,3.927267239,433.9636069,0.336644733,0.160855154,3.274
2025-10-16 02:15:00,17.83357353,4.036996277,433.3631306,0.336156659,0.172555611,3.4
2025-10-16 02:30:00,18.02360229,4.01226311,433.9649005,0.338186133,0.163293289,3.654666667
2025-10-16 02:45:00,17.99364031,3.872035968,434.2169582,0.338694297,0.164930432,3.671333333
2025-10-16 03:00:00,17.73027699,3.918578769,433.2313095,0.338572993,0.166697254,3.835333333
2025-10-16 03:15:00,17.32971359,3.790902559,431.4824001,0.338136787,0.175920739,3.328
2025-10-16 03:30:00,17.47375635,3.919614642,433.8393299,0.343170087,0.21662109,3.234
2025-10-16 03:45:00,17.55837267,3.977215799,437.275219,0.345948479,0.216800538,3.196666667
2025-10-16 04:00:00,16.00716435,3.803257034,428.0500558,0.352240008,0.201245862,2.967333333
2025-10-16 04:15:00,17.49026155,3.84153172,432.0796028,0.348560587,0.216136126,2.890666667
2025-10-16 04:30:00,17.63678144,4.009229647,435.4893896,0.339344924,0.183386265,3.104
2025-10-16 04:45:00,17.74530582,4.003213647,439.0744599,0.342860227,0.221638785,3.150666667
2025-10-16 05:00:00,17.67724717,4.02175754,438.7214896,0.346244422,0.226856947,3.202
2025-10-16 05:15:00,17.78855592,3.811044865,439.8646931,0.341913115,0.21898302,3.051333333
2025-10-16 05:30:00,17.83306228,3.688453601,440.0118586,0.340730134,0.234230295,3.001333333
2025-10-16 05:45:00,17.5841053,3.628416542,434.3752505,0.336645074,0.151345928,2.988
2025-10-16 06:00:00,17.63773878,3.661302527,433.0236273,0.339172119,0.043132775,3.127333333
2025-10-16 06:15:00,18.76049194,10.61171022,434.9179166,0.31992916,0.034521924,3.013333333
2025-10-16 06:30:00,19.0897412,13.05330337,436.5410462,0.321071636,0.031161892,3.086
2025-10-16 06:45:00,19.44621339,13.63308843,437.6182335,0.317547843,0.029271042,3.016
2025-10-16 07:00:00,19.46568874,12.76913454,437.5384276,0.314531176,0.028021254,2.983333333
2025-10-16 07:15:00,19.36593274,11.88339291,437.3238955,0.314513174,0.027933257,3.052
2025-10-16 07:30:00,18.94983634,8.75629208,434.4284641,0.31702615,0.149270059,3.829333333
2025-10-16 07:45:00,18.71197201,10.06352758,434.8133336,0.317823432,0.148206696,3.234666667
2025-10-16 08:00:00,18.68669686,10.35132749,434.4689549,0.320748408,0.15187156,3.128666667
2025-10-16 08:15:00,18.00654292,4.007801316,433.8942394,0.314982291,0.157527769,3.256
2025-10-16 08:30:00,17.42137253,3.870570751,430.9305541,0.335500435,0.170767113,3.186
2025-10-16 08:45:00,22.1267084,24.23621465,446.3013798,0.310943991,0.28646247,3.178666667
2025-10-16 09:00:00,21.51988109,26.05447068,448.7880426,0.307147128,0.238540389,3.116666667
2025-10-16 09:15:00,20.51112415,23.39304914,451.7958837,0.29801814,0.221975035,3.3
2025-10-16 09:30:00,19.52628665,10.49261757,452.388759,0.300611015,0.24020488,3.308666667
2025-10-16 09:45:00,19.39172719,20.44593137,454.5660802,0.292375134,0.221117437,3.446
2025-10-16 10:00:00,19.31122037,10.32955206,447.5265803,0.291970082,0.18990201,3.389333333
2025-10-16 10:15:00,19.09545719,10.26542226,441.6277577,0.291472602,0.20343588,3.405333333
2025-10-16 10:30:00,18.95437423,10.313766,436.8497071,0.297165708,0.204330117,3.326
2025-10-16 10:45:00,18.87353092,10.52244335,434.1262799,0.295810485,0.20179749,3.316
2025-10-16 11:00:00,18.8803666,10.43978555,434.2483239,0.297774097,0.20629127,3.325333333
2025-10-16 11:15:00,18.86597684,10.58697569,434.3207003,0.303246734,0.222184412,3.536
2025-10-16 11:30:00,18.8584632,10.53495284,435.0807023,0.30806655,0.237732428,3.404666667
2025-10-16 11:45:00,18.88591706,9.93902023,435.9554939,0.307842579,0.234463355,3.435333333
2025-10-16 12:00:00,19.04356259,10.11603266,439.0523013,0.29130941,0.21300654,3.044
2025-10-16 12:15:00,19.06448688,9.957861595,438.1258201,0.29812227,0.179857447,2.865333333
2025-10-16 12:30:00,19.05180355,9.973080728,437.8850836,0.299653726,0.180939472,2.715333333
2025-10-16 12:45:00,19.66982309,10.08024738,437.6538875,0.300493486,0.182077522,2.694
2025-10-16 13:00:00,19.83926375,10.18894548,438.4157475,0.304479704,0.199101759,2.546666667
2025-10-16 13:15:00,20.49858278,10.15973342,437.9335525,0.30271858,0.235315738,2.456
2025-10-16 13:30:00,19.82204533,10.32218738,438.2123148,0.302735302,0.244060061,2.383333333
2025-10-16 13:45:00,20.83495199,10.27156812,437.0412299,0.298636589,0.271816958,2.416
2025-10-16 14:00:00,20.51527223,10.30028603,437.6197606,0.306572153,0.249081277,2.344
2025-10-16 14:15:00,20.47199163,10.33607778,438.3440138,0.318604172,0.248707316,2.320666667
2025-10-16 14:30:00,20.48958299,9.948683802,438.5686656,0.315746385,0.240129598,2.306666667
2025-10-16 14:45:00,20.61479465,10.24871035,438.8950235,0.315928697,0.238815742,2.303333333
2025-10-16 15:00:00,20.64830281,10.32181825,439.3633481,0.31782728,0.254348402,2.174666667
2025-10-16 15:15:00,20.03001364,6.435796871,439.1915161,0.31870585,0.241641987,2.338
2025-10-16 15:30:00,19.75202508,6.422105451,439.2796343,0.319000368,0.242915603,2.292
2025-10-16 15:45:00,19.64833032,6.365213652,438.9354181,0.319078576,0.24816203,2.352
2025-10-16 16:00:00,18.52478558,6.109381334,438.9740217,0.318379007,0.25405197,2.606
2025-10-16 16:15:00,18.554583,5.68510162,441.4466045,0.315489681,0.253777467,2.582666667
2025-10-16 16:30:00,19.25177179,5.151896222,444.7042666,0.315249013,0.263353938,2.722666667
2025-10-16 16:45:00,18.63759682,5.036456836,441.49559,0.316302201,0.213816264,2.957333333
2025-10-16 17:00:00,18.54891855,4.659600868,436.290558,0.328703524,0.205864607,3.305333333
2025-10-16 17:15:00,17.65688933,4.007112632,437.5613327,0.340537802,0.203963805,3.338
2025-10-16 17:30:00,17.51546627,3.916921238,436.0328645,0.342497718,0.234359299,3.406
2025-10-16 17:45:00,17.48307798,4.164153815,435.3911346,0.344395328,0.220180018,3.626666667
2025-10-16 18:00:00,18.0154166,4.296915019,435.4077131,0.338028037,0.221660428,3.605333333
2025-10-16 18:15:00,19.21964222,6.293551169,432.2434149,0.338214277,0.205656079,4.04
2025-10-16 18:30:00,19.01066352,6.180037662,431.8165818,0.339951847,0.199044707,3.934
2025-10-16 18:45:00,18.91884369,6.331483466,431.8583847,0.339567848,0.207415828,4.207333333
2025-10-16 19:00:00,18.76017613,6.081301281,432.0567067,0.341251111,0.213614106,3.975333333
2025-10-16 19:15:00,17.01856556,4.156885724,431.9972927,0.341121614,0.209010026,4.192666667
2025-10-16 19:30:00,16.84139779,3.900853077,431.9385588,0.348303653,0.214279294,4.378666667
2025-10-16 19:45:00,17.27903394,4.134856962,433.2910362,0.341538637,0.236219317,4.714
2025-10-16 20:00:00,16.91736198,3.922845526,433.1826974,0.347373785,0.226642511,4.338
2025-10-16 20:15:00,17.10463698,3.896980584,435.8575747,0.345417637,0.275830304,4.128666667
2025-10-16 20:30:00,17.00791152,3.844870774,435.8223833,0.344219338,0.252777361,3.889333333
2025-10-16 20:45:00,16.83050884,3.898196584,433.6083163,0.344659241,0.25592801,3.613333333
2025-10-16 21:00:00,16.83422194,3.877380351,433.1174458,0.348389111,0.227225945,3.696
2025-10-16 21:15:00,15.21824546,3.744834885,427.565482,0.347604892,0.216605021,3.546666667
2025-10-16 21:30:00,15.19630902,3.83783329,427.8493604,0.348347216,0.220673701,3.652666667
2025-10-16 21:45:00,15.42538953,4.064791976,428.0196717,0.347537603,0.234509844,3.732
2025-10-16 22:00:00,15.43989857,3.955402983,427.8007815,0.347388869,0.251357821,3.664
2025-10-16 22:15:00,15.73657306,4.441104257,426.9735953,0.353433048,0.234894091,3.624
2025-10-16 22:30:00,15.95232677,5.2496583,425.523393,0.352772345,0.26491532,3.373333333
2025-10-16 22:45:00,16.11393371,4.45455717,424.6411059,0.353789673,0.243265269,3.214
2025-10-16 23:00:00,16.70246037,3.900572704,426.2913897,0.349922745,0.229961309,3.327333333
2025-10-16 23:15:00,16.85695945,3.859854834,428.1633102,0.346171663,0.22024521,3.103333333
2025-10-16 23:30:00,17.10722948,3.988604503,429.2127024,0.344867767,0.029757672,3.283333333
2025-10-16 23:45:00,19.31352325,6.736713756,430.628229,0.330093816,0.149723949,2.991333333
2025-10-17,18.69082026,7.869658428,431.1629587,0.325206652,0.177555643,3.239333333
2025-10-17 00:15:00,18.88496126,7.487891861,430.3280315,0.326996532,0.142313415,3.084
2025-10-17 00:30:00,18.21296065,15.85947701,432.1053447,0.321975424,0.007941022,3.206666667
2025-10-17 00:45:00,19.16370864,17.76998443,429.8961551,0.320597004,0.273375485,3.356666667
2025-10-17 01:00:00,18.49358284,9.654969316,427.3005401,0.336289208,-0.005633596,3.307333333
2025-10-17 01:15:00,18.55462062,9.637274394,428.2419566,0.336050691,0.141405547,3.426666667
2025-10-17 01:30:00,19.09866784,15.07154015,430.9699835,0.320292153,0.279838518,3.531333333
2025-10-17 01:45:00,17.83416261,7.186580931,430.9911897,0.322724166,0.010708876,3.600666667
2025-10-17 02:00:00,17.60686044,4.08260462,432.0198309,0.321418044,0.019909579,3.840666667
2025-10-17 02:15:00,15.76433848,3.815615708,422.5456256,0.335298788,0.171963392,3.973333333
2025-10-17 02:30:00,16.47135638,3.612503692,420.5401722,0.348125441,0.206575578,4.327333333
2025-10-17 02:45:00,15.8445412,3.814230342,430.1804555,0.3572338,0.237987497,4.214
2025-10-17 03:00:00,14.82598444,3.922622162,431.9076891,0.357901469,0.22988819,3.998
2025-10-17 03:15:00,14.53216022,3.985614161,431.3846468,0.35896493,0.207455747,4.084666667
2025-10-17 03:30:00,14.52745903,3.82198082,431.632315,0.358458013,0.204126609,4.197333333
2025-10-17 03:45:00,14.6495658,3.791282458,431.4549382,0.357367786,0.209688668,4.208666667
2025-10-17 04:00:00,15.31785658,3.761864907,430.2704809,0.357699529,0.2136492,4.256
2025-10-17 04:15:00,15.65991282,3.788984445,432.2998522,0.357203548,0.207459119,4.573333333
2025-10-17 04:30:00,16.18660787,3.837987172,434.3500184,0.35411515,0.220748423,4.735333333
2025-10-17 04:45:00,16.71836101,3.992519113,435.1465845,0.356537496,0.221084812,4.836
2025-10-17 05:00:00,16.85580339,3.970034131,436.2544414,0.352909792,0.229768336,5.85
2025-10-17 05:15:00,16.22662741,6.091587152,451.6465035,0.345553541,0.241210174,6.818666667
2025-10-17 05:30:00,15.76007702,5.802063318,447.2118888,0.344502915,0.237701894,6.785333333
2025-10-17 05:45:00,15.71467602,5.820641348,447.9831705,0.346813693,0.236533404,6.31
2025-10-17 06:00:00,15.80517864,5.890493586,447.995235,0.345917599,0.238511902,6.437333333
2025-10-17 06:15:00,15.67749747,5.723168574,444.0362058,0.34366596,0.242633253,6.596666667
2025-10-17 06:30:00,15.63995682,5.426846493,443.1920718,0.343910563,0.258222013,6.465333333
2025-10-17 06:45:00,15.80560938,3.73109588,432.4756566,0.340188121,0.258014962,6.336666667
2025-10-17 07:00:00,16.69925152,3.92785913,434.9376973,0.34348131,0.234235812,6.229333333
2025-10-17 07:15:00,16.72656944,3.976032193,434.4075488,0.345360925,0.207188102,5.810666667
2025-10-17 07:30:00,15.80878682,3.6438827,434.2131552,0.343869561,0.244890117,6.042666667
2025-10-17 07:45:00,15.82786212,3.796212842,432.2634045,0.340978781,0.268301535,5.764
2025-10-17 08:00:00,16.83796589,4.045078711,434.4162948,0.344141918,0.224497851,6.532
2025-10-17 08:15:00,15.74241252,3.940931783,436.6093043,0.348679625,0.246939961,7.383333333
2025-10-17 08:30:00,15.9966334,7.219286702,454.1937891,0.345200187,0.343736909,7.140666667
2025-10-17 08:45:00,15.76636537,6.663300054,444.884136,0.344115496,0.362112017,6.274
2025-10-17 09:00:00,16.56848058,5.696409366,437.7350467,0.341259465,0.359325849,6.030666667
2025-10-17 09:15:00,19.09985086,9.098293838,433.73322,0.335738376,0.422533585,5.799333333
2025-10-17 09:30:00,22.33260856,25.67381596,435.5766864,0.330041567,0.383775681,5.802666667
2025-10-17 09:45:00,23.5181186,23.88185583,438.8067078,0.30563528,0.248639238,5.818
2025-10-17 10:00:00,23.34853003,22.51952344,441.896609,0.309267595,0.245922233,6.022666667
2025-10-17 10:15:00,23.37358395,22.17944762,443.1894159,0.306589511,0.208650535,6.294666667
2025-10-17 10:30:00,23.40297307,21.5917227,446.9210388,0.302611076,0.197553748,7.472666667
2025-10-17 10:45:00,23.27904532,22.87509938,446.7301165,0.301254973,0.20800025,9.224666667
2025-10-17 11:00:00,23.28163644,23.23919586,446.8615646,0.298893039,0.20713246,10.31
2025-10-17 11:15:00,23.35231705,24.64570298,447.1983684,0.299397992,0.20769668,10.67666667
2025-10-17 11:30:00,23.29507665,26.7042096,446.9903265,0.297935446,0.202374577,10.52733333
2025-10-17 11:45:00,23.2185291,28.04889776,446.8218034,0.296499684,0.19873727,9.967333333
2025-10-17 12:00:00,23.11318052,28.50067549,446.8290165,0.296708557,0.198164786,9.382
2025-10-17 12:15:00,23.13017686,28.50794649,446.6651147,0.296376678,0.197283262,8.722
2025-10-17 12:30:00,23.11436791,29.00954595,446.7748464,0.296053438,0.197992842,8.306
2025-10-17 12:45:00,23.00194562,28.06838848,446.6126916,0.295916531,0.205255631,8.229333333
2025-10-17 13:00:00,22.90794273,28.17487017,446.6159367,0.296727605,0.205619678,7.914666667
2025-10-17 13:15:00,23.00129979,27.87827968,446.155044,0.297572927,0.202755502,7.620666667
2025-10-17 13:30:00,22.9196199,27.3616826,446.5713904,0.297394601,0.205756526,7.245333333
2025-10-17 13:45:00,22.9490415,27.14406556,445.8267903,0.298190869,0.202217518,6.757333333
2025-10-17 14:00:00,23.03513277,27.60617357,446.1077592,0.298012227,0.200815498,6.44
2025-10-17 14:15:00,22.86820182,27.13985332,445.2258709,0.298108509,0.202017052,6.26
2025-10-17 14:30:00,22.1435949,26.33368947,444.4409918,0.297717541,0.204987426,5.764666667
2025-10-17 14:45:00,21.5098145,25.64467429,444.4186412,0.300228646,0.207654034,5.517333333
2025-10-17 15:00:00,21.58537626,24.75469957,443.9149729,0.298137838,0.206841832,5.384
2025-10-17 15:15:00,21.47605843,24.25608969,444.1547993,0.296994604,0.197543653,5.136666667
2025-10-17 15:30:00,21.54234403,23.83339012,443.8434237,0.297171304,0.182728176,5.184666667
2025-10-17 15:45:00,21.51034399,23.21550733,443.2262164,0.296498305,0.160977145,5.046666667
2025-10-17 16:00:00,21.42792813,22.89603274,443.7628577,0.298150107,0.157897362,4.794
2025-10-17 16:15:00,21.51458942,22.26532238,443.582813,0.298097912,0.157279262,4.68
2025-10-17 16:30:00,21.51772928,22.16898176,443.7108056,0.298333385,0.15313456,4.660666667
2025-10-17 16:45:00,21.57907872,22.06350983,443.5263609,0.298490495,0.150630881,4.421333333
2025-10-17 17:00:00,21.58681185,22.0857318,443.4692548,0.299057733,0.142419188,4.455333333
2025-10-17 17:15:00,21.57221134,21.97374553,443.9516609,0.297647172,0.03863133,4.465333333
2025-10-17 17:30:00,21.63616111,22.21198437,443.3170743,0.299004814,0.038441355,4.556
2025-10-17 17:45:00,21.65779177,22.11652553,443.0670103,0.299158758,0.14097908,4.382
2025-10-17 18:00:00,21.66411529,21.98532827,443.2117697,0.299926478,0.146444137,4.33
2025-10-17 18:15:00,21.61402745,20.47274212,439.6952647,0.296523174,0.04154072,4.634
2025-10-17 18:30:00,21.62367831,19.31595001,440.0187294,0.300746433,0.042170001,4.745333333
2025-10-17 18:45:00,21.64516061,18.19807562,440.6290282,0.30110332,0.042508152,5.065333333
2025-10-17 19:00:00,21.23790033,16.52413028,441.2134166,0.310390608,0.046130023,5.4
2025-10-17 19:15:00,21.45874548,13.92842019,441.5830988,0.317212087,0.150858149,5.350666667
2025-10-17 19:30:00,22.75169331,15.03223309,440.737375,0.311137333,0.177354467,7.495333333
2025-10-17 19:45:00,22.65042791,23.26114608,439.6530356,0.312985206,0.188011957,182.1173333
2025-10-17 20:00:00,22.71333579,24.35761548,439.6823763,0.311876686,0.194141048,117.528
2025-10-17 20:15:00,23.0165307,23.77147379,436.4712511,0.306632892,0.326831559,47.134
2025-10-17 20:30:00,22.42254572,21.1456328,435.6850962,0.308977516,0.394749478,26.76
2025-10-17 20:45:00,19.91547456,16.34725474,431.5576657,0.334969402,0.328823333,23.432
2025-10-17 21:00:00,16.62594515,5.701179642,430.2644964,0.346854208,0.362863464,16.23866667
2025-10-17 21:15:00,15.72526303,5.533458412,431.5723475,0.345886482,0.336842738,12.79733333
2025-10-17 21:30:00,16.22340133,5.483796077,439.1921859,0.346789007,0.383121592,11.90266667
2025-10-17 21:45:00,16.32228814,6.515567317,448.6873867,0.349463276,0.354405159,12.95733333
2025-10-17 22:00:00,16.32630505,6.50846368,452.8926925,0.348081062,0.355124254,11.79333333
2025-10-17 22:15:00,16.61683992,6.557834249,439.1606952,0.353251802,0.348333312,10.90066667
2025-10-17 22:30:00,17.2564232,5.643252367,435.5204504,0.352913777,0.331297216,12.15066667
2025-10-17 22:45:00,17.30793085,5.663695212,435.5838533,0.359668188,0.330375229,10.41466667
2025-10-17 23:00:00,17.14035767,5.619801836,438.6292586,0.354986796,0.350231099,9.856666667
2025-10-17 23:15:00,16.61428107,6.536007646,438.4976856,0.349680678,0.349812707,13.456
2025-10-17 23:30:00,16.39873826,7.14658902,444.8268439,0.343600419,0.337640521,8.610666667
2025-10-17 23:45:00,17.58035026,7.14930492,433.2766363,0.351424062,0.361836928,6.102
2025-10-18,17.17801106,7.447722924,437.0652498,0.342335906,0.374752716,4.593333333
2025-10-18 00:15:00,17.14229353,7.710860964,441.1490501,0.343730964,0.395592692,3.676666667
2025-10-18 00:30:00,17.1567442,7.777876647,439.1200236,0.342464201,0.382635684,3.038666667
2025-10-18 00:45:00,17.39150078,7.90586317,437.9693842,0.338460399,0.408416356,2.5
2025-10-18 01:00:00,17.19841109,6.748579977,437.0562529,0.338934531,0.227460679,2.148
2025-10-18 01:15:00,17.30852578,6.526103101,436.7397131,0.33875677,0.244204266,1.812
2025-10-18 01:30:00,17.2333174,6.507749415,436.5229229,0.337876759,0.208058021,1.569333333
2025-10-18 01:45:00,15.73033418,5.587258076,428.484833,0.338616288,0.198860412,1.411333333
2025-10-18 02:00:00,16.80017679,3.587620924,432.5858311,0.337861068,0.210522268,1.410666667
2025-10-18 02:15:00,17.71488656,3.827970566,436.0673144,0.328334819,0.199565155,1.306
2025-10-18 02:30:00,19.25264279,5.830860906,434.1913474,0.324224359,0.167763552,1.386
2025-10-18 02:45:00,17.66093477,3.893097843,434.1398884,0.323585241,0.189558772,1.37
2025-10-18 03:00:00,17.8109052,3.89309964,436.8876094,0.327489354,0.180809897,1.387333333
2025-10-18 03:15:00,17.39118023,3.745169659,437.788826,0.333343318,0.162675397,1.200666667
2025-10-18 03:30:00,16.20360963,5.550716737,428.9962647,0.331011678,0.185088914,1.132666667
2025-10-18 03:45:00,15.35378765,5.451174325,430.045208,0.337969315,0.190411891,0.954
2025-10-18 04:00:00,17.28666364,3.562276457,440.4685253,0.327552289,0.181267177,0.843333333
2025-10-18 04:15:00,14.97214652,5.310002709,426.887449,0.331241226,0.19765082,0.843333333
2025-10-18 04:30:00,17.46274151,6.288362918,435.5095204,0.324341313,0.215954136,0.678666667
2025-10-18 04:45:00,17.91895593,5.463113398,436.8625753,0.321172282,0.217916329,0.615333333
2025-10-18 05:00:00,17.81014103,3.532001008,454.2942251,0.327237914,0.223411091,0.548666667
2025-10-18 05:15:00,19.60989148,4.444177437,449.3497688,0.31798704,0.27927573,0.643333333
2025-10-18 05:30:00,19.45119507,4.71199027,452.9539758,0.32030726,0.221576307,0.56
2025-10-18 05:45:00,18.75294193,8.510649438,455.5033244,0.321362614,0.252897361,0.564
2025-10-18 06:00:00,18.41821591,8.834572639,451.860714,0.311250352,0.229374085,0.532666667
2025-10-18 06:15:00,18.58913629,9.524661345,453.0606796,0.305622112,0.225887517,0.420666667
2025-10-18 06:30:00,18.50680673,9.661082701,444.1629493,0.306400787,0.22312649,0.358
2025-10-18 06:45:00,18.73747387,10.52372567,441.998882,0.30400775,0.205757533,0.392
2025-10-18 07:00:00,18.81651312,10.49524042,441.6568807,0.282202806,0.205240079,0.444666667
2025-10-18 07:15:00,18.80081086,10.80498423,443.2472437,0.266389941,0.223016666,0.409333333
2025-10-18 07:30:00,18.74695493,10.47037452,443.6976675,0.267286087,0.200544309,0.328666667
2025-10-18 07:45:00,18.73351939,11.11259406,443.8530063,0.265758716,0.201299626,0.35
2025-10-18 08:00:00,18.72920041,11.00629451,443.8407644,0.264246644,0.198399826,0.254
2025-10-18 08:15:00,18.73257929,11.96556751,443.6370005,0.26661557,0.202635658,0.268
2025-10-18 08:30:00,18.73169441,12.39946258,442.946661,0.266372177,0.20444581,0.278666667
2025-10-18 08:45:00,18.71985808,11.89823974,442.9744212,0.2670738,0.202236852,0.286
2025-10-18 09:00:00,18.73858148,10.45343517,444.1753793,0.267132288,0.202380327,0.338
2025-10-18 09:15:00,18.75678821,10.1911986,444.0013832,0.266414916,0.196746161,0.254666667
2025-10-18 09:30:00,18.73858148,10.43024779,444.0257092,0.266893865,0.193292402,0.226666667
2025-10-18 09:45:00,18.73054516,10.33122437,443.7967162,0.264135932,0.187526064,0.228666667
2025-10-18 10:00:00,18.73336804,13.66572036,442.5457419,0.263519726,0.193046953,0.352666667
2025-10-18 10:15:00,18.72938525,13.5189742,442.6932524,0.265617773,0.202988469,0.463333333
2025-10-18 10:30:00,18.73192784,13.99830108,439.025294,0.26624333,0.208183573,0.618
2025-10-18 10:45:00,18.77232098,10.57339754,440.626477,0.29699366,0.195532721,0.782
2025-10-18 11:00:00,18.79383041,10.2726349,441.7226651,0.294922352,0.195093923,0.839333333
2025-10-18 11:15:00,18.83486603,10.14859437,450.7151257,0.294863148,0.196225787,0.834
2025-10-18 11:30:00,18.82457392,10.15399389,450.1544476,0.293224666,0.194856353,0.986
2025-10-18 11:45:00,18.83576789,10.12245816,450.3767607,0.29186615,0.190898054,0.87
2025-10-18 12:00:00,18.78665828,10.06659898,452.3791405,0.295558338,0.183819266,0.912666667
2025-10-18 12:15:00,18.96298345,10.15159053,458.7417965,0.294578532,0.17853172,0.926666667
2025-10-18 12:30:00,18.97238706,10.15607029,457.0799898,0.291140261,0.176990594,0.774
2025-10-18 12:45:00,19.02767328,10.17319317,453.2626409,0.296650032,0.147763034,0.731333333
2025-10-18 13:00:00,19.02408597,9.542941598,456.0213941,0.300293359,0.143941332,0.7
2025-10-18 13:15:00,19.05373718,9.590260562,458.093665,0.301450468,0.045938117,0.712666667
2025-10-18 13:30:00,19.01589836,9.601914959,459.7849643,0.301656198,0.143608844,0.666666667
2025-10-18 13:45:00,18.96847511,9.74233649,448.0597394,0.303333346,0.042666935,0.572666667
2025-10-18 14:00:00,18.96847511,10.54491837,446.0439101,0.302476355,0.041975356,0.55
2025-10-18 14:15:00,18.97095178,10.62854929,444.8275858,0.29857314,0.041334623,0.534666667
2025-10-18 14:30:00,18.98301758,10.9916537,444.6292395,0.298176802,0.041245307,0.546
2025-10-18 14:45:00,18.97281434,10.5906376,445.5132701,0.302904907,0.042123077,0.74
2025-10-18 15:00:00,18.9726648,9.775886622,447.4687784,0.302178346,0.043349423,0.833333333
2025-10-18 15:15:00,18.99688483,10.44234326,446.0435855,0.302196256,0.041876214,0.890666667
2025-10-18 15:30:00,19.0004134,10.40440816,446.5757387,0.30283179,0.042334122,0.918666667
2025-10-18 15:45:00,18.99688483,9.807394122,447.3657525,0.301992083,0.042616978,0.740666667
2025-10-18 16:00:00,18.99583293,9.893464083,446.9300123,0.302932171,0.042489688,0.688666667
2025-10-18 16:15:00,18.9993615,10.61306053,444.9343042,0.303186541,0.041912188,0.704
2025-10-18 16:30:00,18.97282431,9.829875753,446.7977828,0.302703377,0.043011829,0.693333333
2025-10-18 16:45:00,20.03027496,10.01624097,446.0411915,0.303827606,0.043924011,0.654
2025-10-18 17:00:00,20.69389127,9.982509602,444.8037355,0.303854704,0.04427083,0.775333333
2025-10-18 17:15:00,20.68923985,9.817977345,445.4607118,0.30344516,0.144008729,0.876
2025-10-18 17:30:00,20.76457234,9.612886825,450.5895537,0.30255132,0.046810576,0.980666667
2025-10-18 17:45:00,20.76727538,9.610237398,458.4683688,0.302649277,0.141691577,1.024
2025-10-18 18:00:00,20.76727538,9.610237398,458.0959611,0.305422337,0.145794383,1.080666667
2025-10-18 18:15:00,19.81373634,9.693122134,458.5672101,0.304287061,0.149301103,1.019333333
2025-10-18 18:30:00,19.7855116,9.727926809,456.092674,0.305102919,0.150504805,0.971333333
2025-10-18 18:45:00,19.50506118,9.653408722,458.1476653,0.305562266,0.154708677,1.21
2025-10-18 19:00:00,19.39733019,9.576974075,459.7436097,0.304829206,0.159636665,1.311333333
2025-10-18 19:15:00,19.21826779,9.512695609,450.9546916,0.307681899,0.158518001,1.163333333
2025-10-18 19:30:00,19.2587816,9.759416261,452.8952678,0.306527384,0.163440936,1.216666667
2025-10-18 19:45:00,19.24853906,10.16243094,450.2914173,0.30663087,0.195876819,1.106666667
2025-10-18 20:00:00,18.87480617,9.555365983,446.0857812,0.306455579,0.215091676,0.921333333
2025-10-18 20:15:00,19.10087661,9.051073643,441.5792045,0.309296433,0.218713449,0.904
2025-10-18 20:30:00,19.16721026,8.809447759,440.2684658,0.313177159,0.166838866,0.871333333
2025-10-18 20:45:00,18.86475752,10.52919069,437.9900479,0.318100924,0.142197163,0.918666667
2025-10-18 21:00:00,19.19500114,6.413911066,435.1285065,0.326814537,0.184872496,1.207333333
2025-10-18 21:15:00,17.62391635,3.836993353,434.5639341,0.339861213,0.172368385,1.186666667
2025-10-18 21:30:00,17.80819654,3.794668799,436.2850223,0.336747758,0.154458434,1.097333333
2025-10-18 21:45:00,17.70021644,3.868511821,435.8680285,0.336450189,0.150512662,0.983333333
2025-10-18 22:00:00,17.79108773,3.856687853,435.2361026,0.338872377,0.056708639,0.874
2025-10-18 22:15:00,17.69094211,3.765448391,434.4681325,0.339534128,0.055480586,0.934666667
2025-10-18 22:30:00,17.5772022,3.641466836,434.223776,0.340104088,0.05632151,1.102666667
2025-10-18 22:45:00,17.56313412,3.480732774,434.799748,0.341443211,0.142818279,1.256666667
2025-10-18 23:00:00,17.60782859,3.462339745,436.7468587,0.337988879,0.139293462,1.235333333
2025-10-18 23:15:00,17.96903735,3.45712605,438.8649872,0.340177291,0.180099639,1.501333333
2025-10-18 23:30:00,15.953369,3.65708246,430.6586506,0.336176395,0.178509602,1.708666667
2025-10-18 23:45:00,16.41918061,6.483381454,435.658937,0.338628536,0.187635153,1.729333333
2025-10-19,17.21678483,6.406408168,435.9361822,0.335246896,0.207308441,1.774666667
2025-10-19 00:15:00,17.00038392,6.525518137,436.0087381,0.338241185,0.227907766,1.744666667
2025-10-19 00:30:00,17.72814148,6.662771141,438.0487112,0.341554231,0.214275777,1.827333333
2025-10-19 00:45:00,17.72160292,6.547660344,431.3989913,0.346054905,0.209959074,2.06
